Displacement - Plot 0	Force - Plot 0	
30,0001	25,4209	
30,0001	25,4209	
30,0001	25,4209	
30,0001	25,4209	
30,0001	25,4209	
30,0001	25,3965	
30,0001	25,3965	
30,0001	25,3965	
30,0001	25,3965	
30,0001	25,3965	
30,0001	25,3965	
29,9052	25,3235	
29,811	24,8121	
29,7314	24,8121	
29,6368	24,7878	
29,5426	24,6904	
29,4474	24,593	
29,3547	24,6173	
29,2753	24,5443	
29,181	24,4712	
29,0962	24,4712	
29,0089	24,3982	
28,9121	24,3738	
28,8345	24,3495	
28,7404	24,5199	
28,6452	24,5686	
28,5613	24,5443	
28,4737	24,593	
28,3777	24,4225	
28,3003	24,3495	
28,2068	24,2764	
28,112	24,2764	
28,027	24,179	
27,9233	24,2277	
27,8387	24,2521	
27,752	24,4956	
27,658	24,2764	
27,5627	24,2764	
27,4685	24,2521	
27,3735	24,1547	
27,2797	24,106	
27,1838	24,179	
27,0893	24,2034	
26,9934	24,106	
26,9004	24,2764	
26,8064	24,2764	
26,7213	24,0816	
26,6312	24,179	
26,5376	24,1547	
26,4438	24,0816	
26,3492	24,1547	
26,2707	24,0573	
26,1607	24,0329	
26,0644	24,0816	
25,9865	24,106	
25,8923	24,0573	
25,7988	24,0816	
25,7177	24,0816	
25,6235	24,0573	
25,5298	24,0329	
25,4332	24,0329	
25,357	24,0086	
25,2622	24,0086	
25,1673	23,8868	
25,0898	23,8138	
24,9945	23,8381	
24,9002	23,7651	
24,8052	23,7407	
24,7106	23,692	
24,6158	23,8868	
24,5213	23,7651	
24,4271	23,8381	
24,3485	23,7894	
24,254	23,7407	
24,159	23,7164	
24,0643	23,7651	
23,9687	23,7407	
23,8746	23,7164	
23,764	23,7164	
23,6699	23,5947	
23,5749	23,4973	
23,4796	23,692	
23,3851	23,5216	
23,2912	23,4973	
23,197	23,4729	
23,1184	23,4242	
23,0234	23,3755	
22,929	23,7651	
22,8341	23,692	
22,7393	23,692	
22,6448	23,6677	
22,5609	23,5703	
22,4883	23,5216	
22,394	23,4486	
22,2988	23,5703	
22,2042	23,4242	
22,1098	23,4242	
22,0141	23,3755	
21,9196	23,3755	
21,8245	23,3512	
21,73	23,3268	
21,6356	23,3512	
21,5406	23,3025	
21,4462	23,2781	
21,3623	23,2538	
21,2582	23,2051	
21,1627	23,2294	
21,0679	23,2051	
20,9734	23,2051	
20,878	23,2294	
20,8002	23,2294	
20,7066	23,1077	
